[,40e8,f6ce,f020,b75f,ad49,4552,ffc0,fe76, 499,3da4,a992,48f2
[,40b0,f7e1,eff2,112f,3404,ec57,ffc1,fe92, 4c0,5a60,218a,7114
[,405a,f906,effc,f044, 831,e924,ffd5,fec4, 4e0,d2be, 545,650d
[,4089,f9e6,f00c,c67e,6ab2, f83,fff2,feea, 4d7,b661,63eb,826f
[,410c,faa7,effb,f7fc,373e,6cf1,   e,ff0c, 4dc,6547,12c3,5b50
], 49953,4226,faed,eff5,c4b0,9502,  79,  1e,ff33, 4ee,7bb2,8076,5988, 723
[,42f1,fae7,efff,a483,2cf6,19ac,  2a,ff60, 4fb,5914,1f57,3cf8
[,4322,faa8,f02d,890f,23f1,7686,  1e,ff71, 50d,33e3,38da,9109
[,42b1,fa25,f087,597f,cd26,4474,  1a,ff8e, 50e,469f,6019,fdfe
[,422a,f96b,f0f8,e66c,7bdd,451a,  1e,ffaa, 505,17e4,604a,3bb3
[,417b,f868,f17e,5a9f,db0f,f26c,  1d,ffcd, 4f4,138d,3300,6f30
[,40a7,f735,f234,d0bf,f51f,ea87,  10,fffc, 4ef,92ad,2460,4dd5
[,3fa2,f5fe,f301,f9db,159e,6eb3,   6,  3d, 4ec,35a2,f551,8bd8
[,3e3d,f4cf,f3f0,28c8,d3c7,b30e,  11,  79, 4ea,9b25,c4c6,629a
[,3c4c,f3c4,f4c0,6adc,724b,4ae9,  28,  ab, 4ed,850a,6106,ac04
], 50025,3a3b,f2f8,f5b0,f048,96d8,177f,  39,  ce, 4fd,b05c,d293,714c, 724
[,381b,f280,f69c,8be4,e275,cb52,  4c,  ea, 501,84b4,169c,a994
[,3634,f246,f793,8ff5,e2c0,e3dc,  5f, 102, 4f4,acf5,7ca8, 443
[,346e,f258,f88d,c983,d5ca,ecfd,  65, 114, 4ee,1718,2923,2d1b
[,32d6,f266,f965,4bb0,c33d,8876,  5e, 11f, 4eb,40fb, 195,3cb7
[,3181,f287,fa36,5ff4,a8b9,ebd8,  4e, 133, 4ee,ab32,457d,fb06
[,304b,f294,fab0,57de,a0a3,5112,  44, 147, 4f5,62c9,9489, 17f
[,2f34,f2be,fb1f,5b04,552a,e3bf,  42, 159, 4ee, 84e,599d,4233
[,2e30,f2cc,fb33,bfeb,de33,b88c,  4b, 176, 4df,b159,5d1b,33ae
[,2d70,f2fa,fb14,6be9,5749,7317,  61, 186, 4cd,53f3,eb5f,c31c
], 50010,2ccc,f334,fac4,a329,113c, 1e3,  6d, 1a4, 4b8,5451,5f1b,96c0, 723
[,2c2a,f353,fa72,1f93,518f,aefc,  75, 1cb, 49d,8742,3303,3d2e
[,2b9a,f38c,fa02,d568,41e9,  ec,  72, 1f0, 485,8261,36fe,2257
[,2b2a,f3b6,f98b,ed66,55af,5dc2,  72, 210, 46f,255b,b82c,743a
[,2a9b,f3df,f93c,2e54,8e90,b910,  70, 236, 454, 426,1796,a79d
[,29df,f3db,f900,4426,9664,9a24,  6f, 262, 43e,f853,acc4,5744
[,28bc,f3e7,f8e2,1955, 882, 190,  76, 291, 42a,a1c2,996d,a7c5
[,275e,f3fe,f901,df26,7ecb,c33e,  82, 2b9, 41f,ccb9,c5da,6a48
[,25e1,f421,f94f,3ba3,d3f5,de18,  90, 2da, 419,8fec,a179,794d
[,2465,f45f,f9d4,7870,d1a5,a1e0,  9f, 2ed, 41b,90f2,47ef,8af9
], 49963,2304,f4a1,fa6f,62a9,678e,b9af,  b2, 2fe, 417,cc92,4b2c,8b04, 724
[,21b2,f4f4,fb0c,99d3,d7b7,c4c8,  bd, 313, 40c,d47e,5d92,e813
[,2069,f53f,fbb7,8488,9bd2,c1d3,  c8, 31f, 407,be50,f74d,11de
[,1f72,f589,fc62, 715,bcfc,d412,  cc, 32f, 3ff,e0b8,f323,48d5
[,1ee4,f5b1,fcdb,7974,a021,e348,  cc, 335, 3f2,b85b,9ab6,2778
[,1ebd,f59e,fd5f,8e1e,68cb,2ab8,  ca, 33e, 3ea,fccb,d193,3919
[,1ece,f566,fd89,1d58,e7b8,2508,  c5, 34a, 3d5,ce60,ca4d,2e1a
[,1f07,f503,fd8e,381b, 20d,3d62,  c6, 350, 3be,fdea,73db,e39a
[,1f36,f47e,fd61,83fb,a006,42ef,  bd, 359, 3ad,3e5f, e6e,79d2
[,1f62,f3f4,fd20,693d,92fc,ab9d,  ba, 366, 395,fd89,defd, 228
], 50023,1f76,f35d,fcc4,be9c,1fcc,21b1,  be, 375, 378,a4d9,119b,a000, 724
[,1f79,f2ea,fc80,18ff,24b8,648c,  bb, 387, 360,5baa,a68b,561f
[,1f91,f280,fc2f,257d,d104,9b38,  af, 393, 357,e7ec,b89c,a01a
[,1fc0,f238,fc17,68c7,c375,dc27,  a4, 39a, 344,cb8d,c149,6fd9
[,1fe3,f227,fbfa,8dff,cf62,3666,  a5, 3a7, 329,a270,402b,ece2
[,1fb5,f244,fbf3,d1d4,9277,5bad,  a4, 3b7, 314,7701,fd72,b837
[,1f1d,f2af,fbe2,fb2d,e5bf,8f6a,  a7, 3c5, 30f,c672,20f4,2ec0
[,1dfe,f34e,fbc8,c9b9,44ed,c60f,  b8, 3c4, 30d,de10,f3f1,1750
[,1ccc,f434,fbd0,a6ef,584e,41e0,  d6, 3bf, 300,f982,b069,4ac9
[,1b61,f56a,fbea,2f99,3076,d06e,  f8, 3b7, 2f1,b1be,1222,643e
], 49976,19d1,f6c6,fc1d,9d0c,a6af,873e, 10d, 3a9, 2eb,3f31,88fb,b46a, 725
[,1818,f814,fc4b, 415,3cb2,3ac6, 120, 3a0, 2e3,f5cf,6df5,20d7
[,1623,f930,fc66,58ea,1cca, 68d, 130, 3a1, 2da, f4f,4e22,c45d
[,13c8,fa0f,fc7d,2237,7a53,88b9, 13c, 398, 2dc,cb0a,dcc7,3c9c
[,113c,fab2,fc7a,f1a9,2072,cfe0, 141, 38b, 2e3,7445,64ed,8062
[, ec2,faf1,fc93,f3a2,dcc2,5d3a, 145, 37f, 2e2,33a2,1829,f940
[, c2c,fad3,fc88,e67c,6a6d,3cf7, 14e, 374, 2e3,fb4f,561d,a5f0
[, 9ae,fa95,fc82, 34f,be54,cc60, 159, 370, 2df,c913,c9b6,18d7
[, 704,fa1b,fc71,91d3,3444,7c5a, 167, 372, 2d0,67f3,6239,c385
[, 422,f97a,fc66,74af,5ff5,3f7d, 15c, 372, 2d4,a88d,8f5d,9be0
], 50027, 12e,f89e,fc88,7a3f,9a8c,d8e8, 143, 37e, 2e1,34f1,9c56,f8fd, 725
[,fe3a,f7af,fce0,3db1,ed11,a985, 12e, 389, 2f4,6883,f074,3f58
[,fb33,f6c4,fd9c,d504,954f,1543, 11b, 39d, 2fd,b8e5,d661,5d1b
[,f85b,f5ff,fea2,9524,e49b,a26d, 10f, 3af, 2fe,5d25,3ff7,ec37
[,f569,f561,ffd7,395c,15da,16bc, 111, 3bc, 2f5,7bc5, e4e,7737
[,f249,f506,  e0,4ac7,8d04,2cee, 117, 3c2, 2e6,dd45,812a,1174
[,eea5,f4f5, 1bd,6d79,a0b1,1c38, 11b, 3c6, 2dd,d519,54e2,6473
[,eac4,f54c, 24b,48e3,d45e,2b71, 118, 3cf, 2d2,90db,65ec,d636
[,e6c4,f5e5, 2af,2010,adda,2912, 111, 3d0, 2cf,69b6,22d6,fc59
[,e312,f6ab, 2e8,b4d6,54da,9721, 105, 3d9, 2d4,ae11,f9f5,810f
], 50015,dfc9,f7a1, 303,bd66,9199, 55d,  fd, 3ec, 2dc, 213,7278,b6f9, 726
[,dd47,f8e2, 312,6fed,5d9f,1163,  f8, 3fa, 2e8,3758,19b5, d0b
[,db66,fa42, 330,64bd,4108,d804,  f3, 40b, 2f9, 80c,dbf8,acd0
[,da30,fbd2, 34b,5712,1631, 5b2,  f0, 414, 306,d75c, 169,149c
[,d9a0,fd8a, 356,59d8,3fab,c918, 100, 41b, 313,dd5b, 3d2,7c29
[,d966,ff5d, 361,47fd,8f77,82b9, 110, 413, 31a,9cf8, 207,f247
[,d964, 12c, 367,bc9f, 4c1,bf1e, 121, 408, 328,c996,234f,2019
[,d97f, 305, 325,836f,e381,50f6, 130, 3fa, 341,105c,2adb,61ab
[,d974, 494, 2e3,76da,4ed6,3b06, 132, 3e0, 358,991e,b1eb,f379
[,d948, 5d4, 24a,2a26,f4f4,f0a5, 13b, 3c1, 373,f487, b2a,c6e4
], 49982,d8ca, 6ca, 191,7eb8,326e,28cf, 142, 39c, 387,c7ba,9859,c11b, 725
[,d80f, 774,  f9,5bb5,b88e,c284, 146, 37b, 3a1,d46b,6af7,661f
[,d73d, 7d8,  5a, 65e,efa8,5d6f, 146, 351, 3ba,71ab,455a,a2e0
[,d63d, 7e8,ffe0,1533,4458,1abc, 13c, 324, 3d9,dfcf, cc9,f2e7
[,d563, 7c5,ff79,7ddd,7320,2bf7, 13a, 2ee, 3fe,c29c,638e,c1b7
[,d48c, 787,ff4f,9243,af1a,495a, 127, 2c9, 422,d0a4,ee59,c279
[,d3d4, 71a,ff84,b156,3c29,3944, 115, 2ab, 44a,10a6,6c45,df12
[,d314, 69d,   8,17e0,2df0,eb93, 10c, 29f, 457,6450,3152,b405
[,d242, 61a,  c5,720b,d150,1a1c, 115, 295, 456,30e4,e617,2ecb
[,d13d, 5a2, 196,7433,ad3d,4a1a, 11e, 28a, 44f,ccef,c86a,b5df
], 50032,d018, 534, 276,73b3,6da6,5571, 120, 287, 451,6696,30a1, e4e, 727
[,cede, 4d1, 363,12ba,a5b5,161a, 11e, 285, 453,9084,fbca,7dda
[,cda9, 476, 454,6cfc,8dd5,d7b6, 112, 281, 457,7a04,b774,865d
[,ccc6, 41c, 53f,4c05,19ea,b213,  fb, 27e, 45e,e15e,d3fa,34c5
[,cc22, 3e9, 652,62d3,9d01,a9b3,  e5, 282, 45f,c27f,4afe,bf7b
[,cbe0, 3bf, 764,c506,d5d4,9ea5,  d6, 283, 457,4a84,5d66,4bf7
[,cbd4, 3a3, 859,fe13,2e4e,d3ed,  d4, 281, 44b,93ed, 2bd,3c37
[,cc26, 3b1, 93e,b3ae,2139,bbad,  d5, 278, 444,a748,6621,6cc8
[,cccd, 3fa, a08,edff,7f8a,2101,  d8, 26e, 446,75a2, d53,65f9
[,cdd4, 46f, aa7,b54b,fd6b,8123,  df, 25c, 44e,8bce,75dc, 38e
], 49967,ceff, 502, b2c,d1a0,f942,18ce,  ee, 249, 44e,4abe, 495,b355, 724
[,d070, 5af, b8b,29b7,abda,9c75, 100, 22d, 458,cd51,28fa,f3a7
[,d1f1, 684, bda,2cfc,f408, 83d, 111, 20b, 46a,b6bf, 141,aada
[,d356, 731, c1d,b0e8,9bb2,d33a, 116, 1de, 47c,eae7,f221,9e14
[,d4a0, 7cd, c41,db4b,2b82,d3a6, 11f, 1a8, 490,3d3c,8f42,6fc6
[,d5bc, 80e, c26,f210,12de,f146, 127, 179, 493,64ab,5803,9f2d
[,d664, 825, be1,70d5,a3cf,aca0, 132, 13e, 48a,cd1d,ae60,4729
[,d6b0, 7e6, b7f,e636,fa9e,f8af, 12f, 108, 483,6104,ce0b,17d2
[,d6f2, 75a, af3,699e,c903,3437, 114,  d4, 484,215f,e80c,9cb3
[,d736, 656, a71,a4a4,2fe8,7ed6,  e7,  b1, 488,10c0,840b,1b01
], 49999,d792, 539, a20,15bd,262c,a309,  b3,  a1, 485,5e3d,7ccb,8084, 724
[,d7ec, 40f, a32,f4cc,11ec,4bd2,  8f,  98, 470,2a1e,3f01,fbd5
[,d825, 306, a97,1e4c,e542,6d15,  88,  97, 451,1381,af5a, 65d
[,d7e6, 262, b54,3332,84d8,ccf7,  92,  9c, 431, b25, fa4,1981
[,d757, 232, c38,5e10,3195,7838,  a3,  9c, 417,d577,1066,7d7b
[,d6b5, 289, d5d,5554,4bc7,f7bd,  b1,  95, 40f,d897, e0b,9aff
[,d60c, 33c, e92,6873,1f48,7de9,  ad,  87, 411,3691,5588,fed7
[,d56c, 42c, fe1,953c,d0fb,dfaf,  a9,  76, 419,a519,c83a,c98b
[,d4dd, 543,113f,5356,476a,5cc0,  b3,  64, 41f,27f8, 98e,6825
[,d484, 66a,12af,5a68,8a7d,14dd,  ba,  40, 429,e9b8,27c5,790e
], 50036,d449, 777,13bf,32f6,5093, ff3,  cf,  1b, 437,43d8,1bcb,5d96, 726
[,d43b, 869,14a7,de8c,945f,ba0f,  d9,ffe9, 448, b71,640b,6a4f
[,d463, 919,1536,f8df,8d07,cbc7,  da,ffb7, 45d,fb22, 8fd,8485
[,d4df, 966,156b,efcb,89c9,bedc,  db,ff7e, 472,fa57,9307,71ad
[,d5ac, 96c,151d,467f,da3e,c413,  de,ff4d, 48a,8054,2e39,1b66
[,d68f, 91f,14a6,ac20,599a,42b7,  de,ff19, 4a0,698d,373a,1074
[,d77c, 89a,13ea,84ae, cc3,6453,  de,fee1, 4ab,efeb, c6a,f168
[,d871, 7e4,12f7,e724,afae,22ba,  e1,feac, 4b1,40e2,4865,903c
[,d96b, 6d4,11c9,30d0,bcd3,300a,  d8,fe7a, 4b6,fa15, 166,9cab
[,da77, 5cd,1093, a72,dbd2,fde1,  cf,fe50, 4b2,b696,7571,1288
], 49941,db68, 49f, f5a,8ccc,3184,bab3,  c6,fe2b, 4ad, 2a4,1833,27f4, 725
[,dc10, 372, e2e,803a,2cdc,f6e4,  b4,fe0c, 4a7,9e83,d4fd,39f6
[,dc49, 24d, d36,48ec,45ed,1659,  a9,fe00, 494,bc84,  ac,45e9
[,dc0e, 138, c6b,9915,f067,375b,  a2,fdf6, 47b,3d60,10f3,e27e
[,dba1,  2e, bea,672b, 9a2,6c1c,  91,fdee, 474,557f,be32,be30
[,db86,ff39, bda,5199,8587,  25,  76,fdee, 466,fb63,e364,76dc
[,db9c,fe66, c0d,7bd8,ce94,8510,  6a,fdf9, 45b,e6fa,4703,  f4
[,dbee,fdce, c55,b61a,3752,1114,  69,fe04, 44d,2c43,5418,aac8
[,dc99,fd6f, cb4, a5f,940f,c52f,  67,fe05, 43c,95a1,c3b6,d678
[,dd8a,fd52, ced,ede1,1c1c,6c9c,  6b,fe0c, 429,ff19,c819,c0cb
], 50023,deda,fd5b, d30,f877,181c, 978,  69,fe09, 41b,6bec,189a,9ec1, 726
[,e080,fd89, d61,be8e,7a33,236d,  62,fe10, 40e,9556,dabd,b969
[,e225,fdcf, d7f,a569,c569, 62b,  5c,fe0e, 400,16b2,36c1,cef8
[,e38f,fe25, d88,9910,31fe,c436,  54,fdfd, 402,8829,332f,ce11
[,e4cc,fe89, d89,7bd3, 7e0,8a5f,  55,fddd, 40d,294c,3bbe,4143
[,e5b7,fed8, d9a,9c03,950b,6574,  61,fdb7, 3f5,bf76,8a0e,bf42
[,e659,ff27, db3,edf6, 118,219e,  62,fd8f, 3f3,410f,5110,2b68
[,e684,ff79, dbe,8642,b229,b55a,  6a,fd5b, 3f1,c96d,c016,ffe2
[,e67b,ffba, db9,9b74,d8f9,23b9,  65,fd22, 3f4,34b1,ed24,85ac
[,e5eb,ffd7, d9f,9a31,47dd,df07,  67,fce3, 3ec,d130,e758,fe0d
], 50019,e51c,ffe0, d49,9596, c9c, 22b,  66,fcbb, 3e1,5432,37b2,b99d, 725
[,e408,ffdc, cd5,2b5f,e835,8cf9,  5b,fc90, 3d4,83cf,38ee,d6fa
[,e2c1,ffad, c3e,9008,deaf,48bc,  51,fc75, 3b9,bfa1,5075,875f
[,e1ad,ff39, b7b,f1fe,146f,f63c,  40,fc6a, 3aa,c75f,6b3d,2380
[,e0c7,feb4, ac8,9792,2237,4a27,  2b,fc69, 39d,2fa0,6202,92fe
[,e062,fe14, a29,f16e,82b1,78c8,   a,fc70, 398,7b02,ef80,7566
[,e081,fd70, 9fc,a97e,9e21,4e88,fffa,fc85, 392,d507,beb0,c3fd
[,e13b,fcec, 9fa,6d4f, 4ff,8e53,fff1,fc9b, 385,efa4,7609,941c
[,e268,fc9a, a3c,dd14,76c2,14b5,   6,fcab, 36f,660e,cfe9,89ca
[,e3e7,fc90, a7a,40ec,2816,8a0e,  13,fcb8, 356,568d,5b5b,7969
], 49958,e5b1,fcc2, a99,15a1,6f78,3b53,  1e,fcb6, 347,3c5d,e2ec,4986, 724
[,e7bf,fd34, a96,6e2a,7b22,e1db,  1b,fcb0, 339,2a58,6ffe,cfc1
[,ea1b,fdb4, a77,a80f,bd9f,7d7f,  10,fca5, 331,1cc8,3229,a50c
[,eca2,fe2c, a3a,c246,3970,f455,   4,fc8a, 32a,788d,5d3c,84ae
[,ef75,feaf, 9c3,b3b2,92b5,be19,   3,fc6c, 325, 466,fcc1,a6e2
[,f291,feed, 939,2631,b397,1c52,fff8,fc57, 326,8c5b,a1af, d10
[,f5c4,ff37, 87f,832a,3189,2175,fff1,fc3d, 328,efcb,b032,172f
[,f937,ff47, 790,d5f7,f4ea,789a,fff8,fc23, 320, ed7,f79f, dcd
[,fce6,ff4f, 661,3618,1e45,8e38,fffd,fc06, 319,f896,4b45,d992
[,  be,ff2f, 4ea,1d76,953d,2eba,fff6,fbf0, 30c,b789,9a7f,630c
], 50028, 4c0,fefb, 325,e83a,388c,526b,fff4,fbdb, 2f6,a7ba,a203,5dcb, 725
[, 88c,fec2, 138,d082,3715,cefe,ffef,fbd8, 2e1,e8a1,2693,df68
[, bc1,fead,ff37,2207, 41c,c277,fff0,fbd7, 2da,b842,93ef,71ca
[, e39,feab,fd52,623c,384b,20f7,fff6,fbd9, 2db,3f36,4591,aba3
[,1062,fee4,fbc5,eb66,30d8,dfae,fffb,fbcd, 2df,c0ba,aeab,d703
[,12a0,ff19,fa7e,a465,a041,be0e,fffe,fbc7, 2f0,90bc,1ec9,9850
[,14f1,ff85,f99f,4cc2,af90,4400,fffa,fbc7, 309,2142, 41f,bf8c
[,1715,ffdb,f8fb,fb93,  56,dd02,fff6,fbcf, 325,139a,9565,5ded
[,18fc,  33,f86a,bcb6,6d53,ade2,fff6,fbdc, 331,eb22,27b1,4b77
[,1a85,  8a,f7d2,9da7,f539, 335,   3,fbe3, 344,81eb,2637,2d97
], 49975,1c09,  d5,f757,7a69,8125,3d65,   c,fbe9, 359,4e12,e202,b3a1, 724
[,1dad, 101,f6d1,207d,b0f4,c518,   c,fbfd, 372,d237,9dbe, 6ca
[,1f78,  f1,f65b,c6ab,79f1,c529,   d,fc07, 385,b767,c601,cb45
[,2175,  b3,f5d6,8a15,472e,5660,   a,fc28, 391,3694,7f26,6ca4
[,2398,  67,f556,eeab,7e47,6154,fff7,fc48, 39c,4ee8,b573, 6c4
[,25a2,fff5,f4d0,93cc,8eaa,7271,fff2,fc6d, 3a4,fe9d,b7e0,f94c
[,2787,ff9f,f44d,e5c6,de8e,2b43,ffff,fc93, 3ab,8376,836f,ff4c
[,2920,ff66,f3cc,43d0, 6e8,a89d,  12,fcb6, 3c1,18bb,1370,af2b
[,2a95,ff4a,f328,f814,15b1,d29c,  32,fcca, 3db,3486,2c9b, 8d5
[,2bf2,ff3c,f2a0,4923,b66b,5076,  3e,fce4, 3f8,c3e6,4b94,8a3d
], 50054,2d88,ff2e,f224,4c89,11e1,7658,  46,fcfe, 412,e2aa,ce5a,b8cd, 724
[,2f2f,ff0b,f1c6,11f4,f7d0,20d9,  47,fd21, 424, c7e,282f, 335
[,30bb,febb,f197,14d9, 397,e8d0,  50,fd4a, 42a,8cf5,ab97,9593
[,31d8,fe6b,f16a,f0b9,2071,a04b,  55,fd6a, 43a,25c8,3209,74e6
[,32c0,fe23,f125,253f,bd1d, 696,  56,fd7a, 438,c06c,3f4d,c3cc
[,3345,fd56,f0da,53d6,513b,400f,  58,fd85, 43e,41e4,7946,8c8a
[,337d,fc8f,f090,f62b,54cc,3002,  66,fd93, 43b,fe42,1346,ecda
[,335d,fc09,f075,c3ec,cfeb,bf38,  71,fdaf, 439,a7f1,3142,cd14
[,32c3,fbb4,f064,6e0c,d0e6,aebd,  6d,fdd1, 44d,8d28,be82,e76c
[,31e3,fb43,f07d,d3c8,dfe0,c2e5,  5b,fdf4, 463,51a4,6fb4,385b
], 49967,30e0,faba,f0c8,b03a,6364,ea65,  5c,fe14, 47f,2f29,da1d,cb1e, 724
[,2fda,fa87,f124,1f27,1e9b,8284,  62,fe31, 487,7fc1,7d25,1517
[,2ebd,fa60,f17e,b159,5524,5a58,  6a,fe55, 48a,9308, af8,e9b0
[,2dac,fa79,f1d2,4593,e4f0,a561,  6e,fe78, 486,d3d2,79f1,6eb5
[,2cb8,faab,f22a,8f07,f517,d8e8,  70,fe9c, 47e,  5d,7b6e,ca17
[,2bb1,fae2,f26e,f2f3,8ed6,2b97,  67,feca, 480,8316,ac0b,42d9
[,2ab4,fb41,f2b9,c096,8b81, 5a0,  5a,fef3, 488,c03b,303a,d8bc
[,29a8,fbac,f321,750e,215d, d28,  5e,ff22, 490, 407,f08b,9d01
[,28a2,fc36,f384,37fb,97ac, 574,  6f,ff43, 499,d61a,9cef,32ea
[,27c8,fcd2,f3ee,1333,7acd,5465,  7c,ff63, 4b2,74cf,954c,1304
], 49972,2723,fd7e,f46d,9cb4,ac41,b52d,  90,ff79, 4c4,abd3,1343,e083, 724
[,2674,fe22,f4b4,f478, 779,6c74,  9f,ff94, 4de,9bc1,dc4f,31d8
[,25a3,feab,f4ef,a736,68bb, 6e7,  b8,ffa4, 4e6,379a, d98,71fa
[,24d0,ff13,f4f7,d669,bb75,6fe6,  c4,ffb2, 4e9,7fb6,adaf,4623
[,23fb,ff4b,f504,3597,a4c9,54d0,  c6,ffc6, 4e8,c7ac,ddff,b79e
[,2334,ff45,f51f,a2f0,3864,a8d2,  b6,ffdc, 4e7,bb46,b01a,b712
[,22bd,fed0,f547,6390,a14f,8406,  ad,fff1, 4df,57ac, 67f,94b8
[,2260,fe30,f583,3239,2fe3,ff26,  ae,  12, 4da,8753,22a4,e175
[,222c,fd75,f5a4,d631,63ea, d04,  a5,  35, 4d0,5e4e,6e53,fcd8
[,220b,fca5,f5da,7ac1,f082,acb3,  a0,  58, 4c3,33f1,2a66,59a1
], 50039,2207,fbd6,f5fd, 9cb,f812,ce44,  a1,  73, 4b8,c75d,f847,bcf4, 726
[,21ec,fb15,f619,7aaf,c4ef,a6c9,  a0,  8f, 4b1,7aad,8a0a,ddde
[,21da,fa9c,f64b,3f84,f5cf,652f,  9c,  b4, 4b0,3b28,5934,9abd
[,2183,fa61,f67c,2232,b465,4f05,  a3,  ce, 4a8,4e44,8463,af8d
[,20e6,fa64,f695,5022,4c2a,d935,  b3,  e1, 4a2,bd15,959c,3045
[,1ff3,fab3,f6af,4a61,b88d,8fd9,  c3,  ec, 4a6,c997,dc31,a751
[,1f0b,fb35,f6d6,7763,9228,2fea,  d0,  f7, 4ba,7b2b,ad45,3587
[,1e5b,fbd8,f707,211a,d7a6,1f96,  d4,  f9, 4cf,1cd6,7c42,bd71
[,1e0f,fc7d,f748,28ee,de08,ec1f,  d1,  fa, 4d6,dc07,9bab, 517
[,1dbe,fd01,f786,5aba,e9e9,5199,  cf,  f0, 4c8,22ea,fe12,e78a
], 49983,1da0,fd3c,f7b7,   7,853d,25ad,  d8, 113, 4cb,6baf,b0a3,8e9e, 724
[,1cef,fd39,f7d8,9ad4,b23a,d263,  d1, 136, 4c3,df47,aff6,1dab
[,1bd5,fd25,f7f4,bd2a,a23a,3958,  c6, 150, 4c0,e5c6,ae6f,1c51
[,1ac5,fce7,f838,3a9f,8155,fd9b,  bd, 162, 4be,ad38,840d,b87c
[,1a0b,fcbc,f878,b184,d553,4911,  c5, 181, 4bc,3abe, ab1,9377
[,1940,fc9b,f8e6,7230,951a,da01,  ce, 1a0, 4be, 50f,3699,5b68
[,18c4,fc83,f95b,7582,eb65,c670,  d7, 1b8, 4c2,899a,a4c4,74c0
[,18a4,fc71,f9cc,aa9f,9647,4823,  d8, 1d2, 4c1,a62c,1234,671d
[,18dd,fc4c,fa3d,ea8e,4d58,b844,  cd, 1f1, 4c2,5efa,87a0,6a15
[,196a,fc3b,faac,28bb,3306,aa1f,  c9, 20a, 4c2,5524,5140,f387
], 49976,1a3b,fc04,faf1,7cae,8c0d,36f1,  c7, 225, 4bf,cfea,1a25,f34e, 725
[,1b1d,fbf0,fb12,56a3,b83e,4254,  cd, 235, 4c0,9daa,7251,fb8b
[,1c25,fbcd,fb0f,8b42,3f0d,c040,  cf, 241, 4c1,a2d8,3a81,273f
[,1d35,fbb8,fafb,a51c,b426,8daf,  d4, 24a, 4c2,d0aa,78e2,aebc
[,1e1c,fbb3,fabb,5da8,9cc7,a102,  e0, 24f, 4bf,f85c,d395,f98b
[,1ed0,fbaf,fa7b,97b0,2fe3,1688,  ec, 254, 4c2,3dea,adc4,297f
[,1f4e,fba8,fa47,1665,5f39,febd,  f0, 24c, 4c4,9989,538d,a0b9
[,1fdc,fb9a,fa26,5b27,bd57,f69b,  f5, 249, 4bb,7458,217d,2de9
[,2066,fb70,f9fe,8b95,c979,ab38,  f7, 243, 4b0,bbcd,5fbd,1dc4
[,20ab,fb51,f9f7,6373,a28d, 59a,  f8, 24c, 49d,e662,15ff,3ed5
], 50020,20c7,fb1e,f9f4,b717,e51d,cd48,  f6, 250, 490,bcf2,7f89,7222, 725
[,20b0,facb,f9f4,a279,e7f4,9ac1,  fa, 257, 47a,f34e,f60d,7c33
[,2072,fa6b,fa08,5bbb,8c83,31d7,  f8, 263, 466,ff37,d83e,127a
[,2034,f9f5,fa17,dcbb,6924,8646,  f4, 273, 44e,d283,8cd1,7bbe
[,1ffa,f988,fa39,47f9,9898,b714,  f1, 284, 43a,5dd7,7027,c78d
[,1fb4,f8ff,fa58,bb60,7e42,1cea,  e8, 29e, 429,d5a6,4112,12db
[,1f9e,f87b,fa71,6e03,19aa,5438,  e3, 2b2, 417,ff4d,6550,5d03
[,1fd0,f80a,fa8f,7b01,4c65,d2e5,  d3, 2ca, 3ff,5422,30a1,839d
[,2046,f78b,fa96,be77,cd41,274b,  c7, 2dc, 3ef,2e49,a3c1,eeac
[,211e,f737,faa6,2fb2,cd0a,a804,  b5, 2f0, 3da,b3b0,cb85,d885
], 49979,2207,f70a,faab,ef5c,7816,5d54,  a4, 30a, 3bf,529f,9133,c4de, 725
[,22ea,f6f8,fa93,cbd9,ecff,59bb,  94, 322, 3a7,ea6d,c5c7,ba5f
[,23d3,f73b,fa57,41ee,ef49,b808,  8b, 32e, 391,d51a,f653,bb9c
[,24b2,f7c0,fa26,ebd0,244b,9274,  8f, 338, 37e,e3ef,3d04,59e9
[,2558,f898,f9bd,7f4d,c15e,a87f,  98, 33c, 374,87e0,759e,8d35
[,25bb,f9c9,f970,4f0c,ce1b,1f15,  a0, 340, 36c,74a7,72ac,b62c
[,25ca,fb3d,f929,4e6a,3770,1f89,  b1, 341, 365,19da,e4c4,eff3
[,2592,fcb6,f903,ce64,afe0,a7b1,  bb, 347, 36a,5ab0,3d98,8690
[,2522,fe35,f8ff,cfbb,21b7,811d,  c0, 343, 374,515b,a252,fa0c
[,24a2,ff97,f8e0,5d7c,9ff7,9797,  d0, 33e, 379,4016,4c74,6db0
], 50045,2415,  bc,f8d1,bde7,bf7e,222e,  de, 32e, 37c, 6b6,739f,6240, 725
[,23af, 178,f8bd, eb3,15b9,8439,  ec, 326, 379,1630,172d,b6c4
[,2348, 1c6,f85e,23f5,6607,cdc8,  f6, 31c, 36e,9221,9050,1eb1
[,22b9, 1a7,f7f2,61a0,9b49,b75c,  f9, 31a, 35c,b58a,e98a,9ff6
[,2227, 130,f74b,a20d,c3a5,56bd,  ff, 319, 355, ad9,5324,f839
[,2166,  6b,f6a1,fa93,f95d,d5b9,  fa, 32c, 346,bf44,e0db,8d43
[,2098,ff97,f637,926d,35c9,8256,  f4, 340, 340,7bfe,d26e,8054
